0.418884158,0.718678415,-4.88664909e-07,0.36627546,0.694710612,-0.0169813484,0.319788396,0.623717964,-0.0192132369,0.302732885,0.537820816,-0.022482276,0.324666142,0.4881396,-0.021095559,0.344906956,0.550573,0.0112252757,0.340635091,0.501808226,-0.0121391462,0.349019319,0.567395627,-0.023584187,0.349891394,0.590088725,-0.0280635022,0.378064364,0.539848626,0.0111272819,0.372317553,0.492884576,-0.0140674,0.379553795,0.577016056,-0.0176342241,0.379312456,0.595362842,-0.0131274806,0.409487128,0.537465215,0.00493001426,0.406134486,0.479991645,-0.0217134692,0.408951,0.56068784,-0.0132227149,0.409752667,0.591371715,0.000821307767,0.443076,0.541146696,-0.00314370147,0.440973878,0.491835147,-0.0167616587,0.437656492,0.542935133,-0.00950329192,0.434797645,0.570463061,0.000524966163,stop
0.468498468,0.53147,-4.21124071e-07,0.420839816,0.534049451,-0.0181637388,0.372529924,0.479528248,-0.0197204538,0.350781,0.413102955,-0.0214309283,0.356166601,0.362937033,-0.0190001447,0.381462157,0.412543535,0.00750049623,0.375875086,0.35725674,-0.0174215231,0.392665327,0.406617701,-0.029222155,0.396820784,0.437816143,-0.0327712409,0.412133783,0.395151049,0.00760759786,0.407032192,0.344698,-0.0215316936,0.424425125,0.418519348,-0.0277038161,0.424664348,0.447439522,-0.0232665781,0.440401137,0.38738355,0.00193888287,0.439500093,0.345601827,-0.0288895983,0.452141821,0.417739242,-0.0228602067,0.45085153,0.444896281,-0.00898683537,0.469910413,0.384988308,-0.00520599028,0.466451675,0.346181482,-0.0213193521,0.473501295,0.395892709,-0.0134863779,0.471733212,0.423425496,-0.0023376,stop
0.486551851,0.434988856,-3.87145406e-07,0.432621211,0.424207568,-0.0164597407,0.384425312,0.359498143,-0.0158302784,0.359851152,0.289979786,-0.0160051677,0.366043955,0.241325542,-0.0116595887,0.399722815,0.299449205,0.0171668231,0.39430055,0.234971359,-0.00472403783,0.41142723,0.287388057,-0.0161329396,0.415267497,0.324095607,-0.0195688419,0.431143314,0.284589797,0.0175849907,0.4276779,0.225925639,-0.00797675,0.443824202,0.299491853,-0.0154641643,0.441826016,0.332816362,-0.0126377475,0.459189713,0.279624701,0.0120233959,0.459519267,0.229523808,-0.0146752922,0.470187098,0.300832689,-0.0098182112,0.46594429,0.334230661,0.00237047649,0.486983895,0.279497862,0.0049301032,0.486478418,0.23619169,-0.00712227868,0.492650539,0.282894194,0.000883815635,0.488767177,0.311814219,0.0113964062,stop
0.411210746,0.833626509,-5.02475075e-07,0.365356058,0.804772854,-0.0170449596,0.324766129,0.732108891,-0.020882152,0.311014205,0.649740458,-0.0253155846,0.332466513,0.601692617,-0.0250589028,0.352814913,0.659343421,0.0062209079,0.347250402,0.61578387,-0.0155245699,0.352729648,0.683285117,-0.0246091634,0.355713069,0.698637486,-0.0281406268,0.383635193,0.653101504,0.00593027892,0.377562463,0.614369,-0.017193377,0.380637705,0.697693348,-0.0178314652,0.383815974,0.706067383,-0.0121714193,0.412925273,0.655773103,-0.000116317795,0.40988338,0.607199669,-0.0251884256,0.408099115,0.685318,-0.0146682523,0.410199791,0.70456475,-0.000298104307,0.443933815,0.66484046,-0.00804331154,0.440796822,0.621765614,-0.0206351653,0.434328884,0.673679411,-0.0120954653,0.43259564,0.694539309,-0.00175032113,stop
0.51255548,0.781592488,-2.8723889e-07,0.470389247,0.764165819,-0.0137214754,0.42825371,0.713171601,-0.017797051,0.413019985,0.650815427,-0.0222161319,0.434894383,0.611201346,-0.0235899668,0.450909019,0.639030755,0.00244852155,0.448987752,0.575439215,-0.0177314803,0.456507742,0.613531172,-0.0304888189,0.462796062,0.656998158,-0.0364300944,0.478093,0.626942039,3.79743906e-05,0.478867,0.563007474,-0.0232328512,0.485325873,0.628859043,-0.030219024,0.486403078,0.676325917,-0.028333243,0.504128516,0.629134595,-0.00638587354,0.507374287,0.57480818,-0.0284550246,0.508693516,0.635866702,-0.0252073947,0.5059793,0.678237915,-0.0160291828,0.531787,0.641441405,-0.0142317265,0.533170104,0.598275244,-0.0266689174,0.53131479,0.636166692,-0.0212319866,0.526116371,0.665785849,-0.0133922836,stop
0.477058709,0.56777966,-3.18934212e-07,0.438437581,0.574860513,-0.0190730933,0.391280919,0.522465825,-0.0234679915,0.36844337,0.462664187,-0.0276616272,0.3685,0.422502428,-0.0287779253,0.401081175,0.45978567,-0.00232654018,0.397181571,0.413262635,-0.027454745,0.412299693,0.45514217,-0.0410942547,0.418492496,0.489292532,-0.0462452881,0.427802771,0.447610259,-0.00263791205,0.426169097,0.405444324,-0.0291408636,0.440709323,0.466450125,-0.0356632248,0.442484409,0.497920752,-0.0333750695,0.452739686,0.443450123,-0.00804133248,0.451892316,0.405308843,-0.0351876058,0.462495565,0.466178,-0.0301831663,0.462170362,0.49698773,-0.0192661397,0.476935476,0.444328874,-0.0151746524,0.475772262,0.411502928,-0.0312637724,0.482326031,0.455771625,-0.0250580069,0.481956333,0.485508353,-0.0158393532,stop
0.521268129,0.536991775,-4.42018802e-07,0.470554441,0.522326291,-0.0176781137,0.42625,0.463743687,-0.0222491194,0.4093557,0.393167585,-0.0274730437,0.41930303,0.347249746,-0.0290791243,0.448638827,0.391090244,0.00512083154,0.447855592,0.339550555,-0.0209578704,0.455387175,0.400936514,-0.034563724,0.453510791,0.427409023,-0.0405502729,0.47897023,0.380272031,0.00351951853,0.47783345,0.33246249,-0.0243394338,0.483329773,0.411655664,-0.0309713297,0.479725242,0.428618371,-0.0289782956,0.506462514,0.379336298,-0.00389688974,0.507262647,0.328359663,-0.0319468975,0.508429,0.40376246,-0.0263908282,0.505746126,0.424309373,-0.0150140831,0.536210239,0.382234514,-0.0132584497,0.533885658,0.341809571,-0.0269349758,0.533978462,0.391146302,-0.0197427236,0.532957315,0.410474539,-0.0104978522,stop
0.529007137,0.532709122,-4.28901075e-07,0.481713384,0.526583135,-0.0211979691,0.433518767,0.468957812,-0.0262424704,0.411376834,0.405753613,-0.0311195776,0.413996428,0.365701586,-0.0319811888,0.447106123,0.401397943,0.000483704644,0.454094678,0.344030827,-0.0275509115,0.466659397,0.401401341,-0.0409931913,0.464105457,0.433100402,-0.0456836373,0.476805657,0.390979439,0.000951353868,0.483729154,0.339959651,-0.0303178523,0.494679302,0.415862203,-0.0366694704,0.488548547,0.439505577,-0.0331250429,0.502488315,0.386906683,-0.00460817665,0.509779,0.336635619,-0.0369311161,0.517251,0.409269542,-0.0322506689,0.512002528,0.435893387,-0.0197389014,0.528724194,0.385898679,-0.0120013477,0.532458544,0.340679944,-0.0287868,0.537902594,0.388174474,-0.0223961081,0.534661114,0.414262235,-0.0125102084,stop
0.537709594,0.634996533,-3.29940463e-07,0.497162849,0.643448889,-0.0211353078,0.453578055,0.586832523,-0.0249185637,0.435928851,0.529578328,-0.0273182224,0.436699718,0.492564619,-0.0262955092,0.465377569,0.533052325,-0.00443961751,0.464644521,0.479740262,-0.0285253562,0.478017747,0.522429764,-0.0399850681,0.482160151,0.557109237,-0.0430164486,0.491747648,0.523179889,-0.00189527846,0.493058115,0.47325328,-0.0295333974,0.50726378,0.534846187,-0.035243649,0.507854104,0.566458881,-0.0310232043,0.513779938,0.519597948,-0.00438074768,0.516977787,0.481335,-0.0330068246,0.527051747,0.540219188,-0.0296167191,0.525242567,0.568375468,-0.0184190981,0.533864796,0.519947112,-0.00839438476,0.536620498,0.487057,-0.0244919099,0.543718934,0.52790463,-0.0193034336,0.542251468,0.554286957,-0.0103592109,stop
0.515179574,0.7716465,-3.22433891e-07,0.471396506,0.766421556,-0.016043365,0.427074611,0.714522362,-0.0194137096,0.412933588,0.65375185,-0.0224599764,0.43290329,0.620861769,-0.0219627768,0.449482,0.643170357,0.00162925606,0.447739393,0.58490628,-0.0189497434,0.456115842,0.63389653,-0.0301762279,0.459807724,0.673179567,-0.0346153975,0.477611721,0.630429804,0.00119719,0.476594478,0.572155356,-0.0223158989,0.484118491,0.64335078,-0.0272588618,0.483584762,0.681754053,-0.0234268624,0.5029549,0.630085,-0.00378900603,0.503564894,0.577937543,-0.0265499484,0.507045448,0.642088652,-0.0212673079,0.505054116,0.67697,-0.0101905596,0.530121863,0.638102472,-0.0103725316,0.529364944,0.595684052,-0.0220698714,0.529568732,0.634883285,-0.0155292219,0.525659561,0.658701479,-0.006788956,stop
